법정동코드,category_group_code,count
1144010900,FD6,0
1144010900,CE7,0
1144010900,HP8,0
1144010900,PM9,0
1144011000,CS2,0
1144011000,MT1,0
1144011000,PK6,0
1144011000,BK9,0
1144011000,FD6,0
1144011000,CE7,0
1144011000,HP8,0
1144011000,PM9,0
1144011100,CS2,0
1144011100,MT1,0
1144011100,PK6,0
1144011100,BK9,0
1144011100,FD6,0
1144011100,CE7,0
1144011100,HP8,0
1144011100,PM9,0
1144011200,CS2,0
1144011200,MT1,0
1144011200,PK6,0
1144011200,BK9,0
1144011200,FD6,0
1144011200,CE7,0
1144011200,HP8,0
1144011200,PM9,0
1144011300,CS2,0
1144011300,MT1,0
1144011300,PK6,0
1144011300,BK9,0
1144011300,FD6,0
1144011300,CE7,0
1144011300,HP8,0
1144011300,PM9,0
1144011400,CS2,0
1144011400,MT1,0
1144011400,PK6,0
1144011400,BK9,0
1144011400,FD6,0
1144011400,CE7,0
1144011400,HP8,0
1144011400,PM9,0
1144011500,CS2,0
1144011500,MT1,0
1144011500,PK6,0
1144011500,BK9,0
1144011500,FD6,0
1144011500,CE7,0
1144011500,HP8,0
1144011500,PM9,0
1144011600,CS2,0
1144011600,MT1,0
1144011600,PK6,0
1144011600,BK9,0
1144011600,FD6,0
1144011600,CE7,0
1144011600,HP8,0
1144011600,PM9,0
1144011700,CS2,0
1144011700,MT1,0
1144011700,PK6,0
1144011700,BK9,0
1144011700,FD6,0
1144011700,CE7,0
1144011700,HP8,0
1144011700,PM9,0
1144011800,CS2,0
1144011800,MT1,0
1144011800,PK6,0
1144011800,BK9,0
1144011800,FD6,0
1144011800,CE7,0
1144011800,HP8,0
1144011800,PM9,0
1144011900,CS2,0
1144011900,MT1,0
1144011900,PK6,0
1144011900,BK9,0
1144011900,FD6,0
1144011900,CE7,0
1144011900,HP8,0
1144011900,PM9,0
1144012000,CS2,0
1144012000,MT1,0
1144012000,PK6,0
1144012000,BK9,0
1144012000,FD6,0
1144012000,CE7,0
1144012000,HP8,0
1144012000,PM9,0
1144012100,CS2,0
1144012100,MT1,0
1144012100,PK6,0
1144012100,BK9,0
1144012100,FD6,0
1144012100,CE7,0
1144012100,HP8,0
1144012100,PM9,0
1144012200,CS2,0
1144012200,MT1,0
1144012200,PK6,0
1144012200,BK9,0
1144012200,FD6,0
1144012200,CE7,0
1144012200,HP8,0
1144012200,PM9,0
1144012300,CS2,0
1144012300,MT1,0
1144012300,PK6,0
1144012300,BK9,0
1144012300,FD6,0
1144012300,CE7,0
1144012300,HP8,0
1144012300,PM9,0
1144012400,CS2,0
1144012400,MT1,0
1144012400,PK6,0
1144012400,BK9,0
1144012400,FD6,0
1144012400,CE7,0
1144012400,HP8,0
1144012400,PM9,0
1144012500,CS2,0
1144012500,MT1,0
1144012500,PK6,0
1144012500,BK9,0
1144012500,FD6,0
1144012500,CE7,0
1144012500,HP8,0
1144012500,PM9,0
1144012600,CS2,0
1144012600,MT1,0
1144012600,PK6,0
1144012600,BK9,0
1144012600,FD6,0
1144012600,CE7,0
1144012600,HP8,0
1144012600,PM9,0
1144012700,CS2,0
1144012700,MT1,0
1144012700,PK6,0
1144012700,BK9,0
1144012700,FD6,0
1144012700,CE7,0
1144012700,HP8,0
1144012700,PM9,0
1144090100,CS2,0
1144090100,MT1,0
1144090100,PK6,0
1144090100,BK9,0
1144090100,FD6,0
1144090100,CE7,0
1144090100,HP8,0
1144090100,PM9,0
1144090200,CS2,0
1144090200,MT1,0
1144090200,PK6,0
1144090200,BK9,0
1144090200,FD6,0
1144090200,CE7,0
1144090200,HP8,0
1144090200,PM9,0
1144090400,CS2,0
1144090400,MT1,0
1144090400,PK6,0
1144090400,BK9,0
1144090400,FD6,0
1144090400,CE7,0
1144090400,HP8,0
1144090400,PM9,0
1144090500,CS2,0
1144090500,MT1,0
1144090500,PK6,0
1144090500,BK9,0
1144090500,FD6,0
1144090500,CE7,0
1144090500,HP8,0
1144090500,PM9,0
1144090600,CS2,0
1144090600,MT1,0
1144090600,PK6,0
1144090600,BK9,0
1144090600,FD6,0
1144090600,CE7,0
1144090600,HP8,0
1144090600,PM9,0
1144090700,CS2,0
1144090700,MT1,0
1144090700,PK6,0
1144090700,BK9,0
1144090700,FD6,0
1144090700,CE7,0
1144090700,HP8,0
1144090700,PM9,0
1144090800,CS2,0
1144090800,MT1,0
1144090800,PK6,0
1144090800,BK9,0
1144090800,FD6,0
1144090800,CE7,0
1144090800,HP8,0
1144090800,PM9,0
1144090900,CS2,0
1144090900,MT1,0
1144090900,PK6,0
1144090900,BK9,0
1144090900,FD6,0
1144090900,CE7,0
1144090900,HP8,0
1144090900,PM9,0
1144091000,CS2,0
1144091000,MT1,0
1144091000,PK6,0
1144091000,BK9,0
1144091000,FD6,0
1144091000,CE7,0
1144091000,HP8,0
1144091000,PM9,0
1144091100,CS2,0
1144091100,MT1,0
1144091100,PK6,0
1144091100,BK9,0
1144091100,FD6,0
1144091100,CE7,0
1144091100,HP8,0
1144091100,PM9,0
1147010100,CS2,0
1147010100,MT1,0
1147010100,PK6,0
1147010100,BK9,0
1147010100,FD6,0
1147010100,CE7,0
1147010100,HP8,0
1147010100,PM9,0
1147010200,CS2,0
1147010200,MT1,0
1147010200,PK6,0
1147010200,BK9,0
1147010200,FD6,0
1147010200,CE7,0
1147010200,HP8,0
1147010200,PM9,0
1147010300,CS2,0
1147010300,MT1,0
1147010300,PK6,0
1147010300,BK9,0
1147010300,FD6,0
1147010300,CE7,0
1147010300,HP8,0
1147010300,PM9,0
1147090100,CS2,0
1147090100,MT1,0
1147090100,PK6,0
1147090100,BK9,0
1147090100,FD6,0
1147090100,CE7,0
1147090100,HP8,0
1147090100,PM9,0
1147090200,CS2,0
1147090200,MT1,0
1147090200,PK6,0
1147090200,BK9,0
1147090200,FD6,0
1147090200,CE7,0
1147090200,HP8,0
1147090200,PM9,0
1147090300,CS2,0
1147090300,MT1,0
1147090300,PK6,0
1147090300,BK9,0
1147090300,FD6,0
1147090300,CE7,0
1147090300,HP8,0
1147090300,PM9,0
1147090400,CS2,0
1147090400,MT1,0
1147090400,PK6,0
1147090400,BK9,0
1147090400,FD6,0
1147090400,CE7,0
1147090400,HP8,0
1147090400,PM9,0
1147090500,CS2,0
1147090500,MT1,0
1147090500,PK6,0
1147090500,BK9,0
1147090500,FD6,0
1147090500,CE7,0
1147090500,HP8,0
1147090500,PM9,0
1147090600,CS2,0
1147090600,MT1,0
1147090600,PK6,0
1147090600,BK9,0
1147090600,FD6,0
1147090600,CE7,0
1147090600,HP8,0
1147090600,PM9,0
1147090700,CS2,0
1147090700,MT1,0
1147090700,PK6,0
1147090700,BK9,0
1147090700,FD6,0
1147090700,CE7,0
1147090700,HP8,0
1147090700,PM9,0
1147090800,CS2,0
1147090800,MT1,0
1147090800,PK6,0
1147090800,BK9,0
1147090800,FD6,0
1147090800,CE7,0
1147090800,HP8,0
1147090800,PM9,0
1147090900,CS2,0
1147090900,MT1,0
1147090900,PK6,0
1147090900,BK9,0
1147090900,FD6,0
1147090900,CE7,0
1147090900,HP8,0
1147090900,PM9,0
1147091000,CS2,0
1147091000,MT1,0
1147091000,PK6,0
1147091000,BK9,0
1147091000,FD6,0
1147091000,CE7,0
1147091000,HP8,0
1147091000,PM9,0
1147091100,CS2,0
1147091100,MT1,0
1147091100,PK6,0
1147091100,BK9,0
1147091100,FD6,0
1147091100,CE7,0
1147091100,HP8,0
1147091100,PM9,0
1147091200,CS2,0
1147091200,MT1,0
1147091200,PK6,0
1147091200,BK9,0
1147091200,FD6,0
1147091200,CE7,0
1147091200,HP8,0
1147091200,PM9,0
1147091300,CS2,0
1147091300,MT1,0
1147091300,PK6,0
1147091300,BK9,0
1147091300,FD6,0
1147091300,CE7,0
1147091300,HP8,0
1147091300,PM9,0
1147091400,CS2,0
1147091400,MT1,0
1147091400,PK6,0
1147091400,BK9,0
1147091400,FD6,0
1147091400,CE7,0
1147091400,HP8,0
1147091400,PM9,0
1147091500,CS2,0
1147091500,MT1,0
1147091500,PK6,0
1147091500,BK9,0
1147091500,FD6,0
1147091500,CE7,0
1147091500,HP8,0
1147091500,PM9,0
1147091600,CS2,0
1147091600,MT1,0
1147091600,PK6,0
1147091600,BK9,0
1147091600,FD6,0
1147091600,CE7,0
1147091600,HP8,0
1147091600,PM9,0
1147091700,CS2,0
1147091700,MT1,0
1147091700,PK6,0
1147091700,BK9,0
1147091700,FD6,0
1147091700,CE7,0
1147091700,HP8,0
1147091700,PM9,0
1150010100,CS2,0
1150010100,MT1,0
1150010100,PK6,0
1150010100,BK9,0
1150010100,FD6,0
1150010100,CE7,0
1150010100,HP8,0
1150010100,PM9,0
1150010200,CS2,0
1150010200,MT1,0
1150010200,PK6,0
1150010200,BK9,0
1150010200,FD6,0
1150010200,CE7,0
1150010200,HP8,0
1150010200,PM9,0
1150010300,CS2,0
1150010300,MT1,0
1150010300,PK6,0
1150010300,BK9,0
1150010300,FD6,0
1150010300,CE7,0
1150010300,HP8,0
1150010300,PM9,0
1150010400,CS2,0
1150010400,MT1,0
1150010400,PK6,0
1150010400,BK9,0
1150010400,FD6,0
1150010400,CE7,0
1150010400,HP8,0
1150010400,PM9,0
1150010500,CS2,0
1150010500,MT1,0
1150010500,PK6,0
1150010500,BK9,0
1150010500,FD6,0
1150010500,CE7,0
1150010500,HP8,0
1150010500,PM9,0
1150010600,CS2,0
1150010600,MT1,0
1150010600,PK6,0
1150010600,BK9,0
1150010600,FD6,0
1150010600,CE7,0
1150010600,HP8,0
1150010600,PM9,0
1150010700,CS2,0
1150010700,MT1,0
1150010700,PK6,0
1150010700,BK9,0
1150010700,FD6,0
1150010700,CE7,0
1150010700,HP8,0
1150010700,PM9,0
1150010800,CS2,0
1150010800,MT1,0
1150010800,PK6,0
1150010800,BK9,0
1150010800,FD6,0
1150010800,CE7,0
1150010800,HP8,0
1150010800,PM9,0
1150010900,CS2,0
1150010900,MT1,0
1150010900,PK6,0
1150010900,BK9,0
1150010900,FD6,0
1150010900,CE7,0
1150010900,HP8,0
1150010900,PM9,0
1150011000,CS2,0
1150011000,MT1,0
1150011000,PK6,0
1150011000,BK9,0
1150011000,FD6,0
1150011000,CE7,0
1150011000,HP8,0
1150011000,PM9,0
1150011100,CS2,0
1150011100,MT1,0
1150011100,PK6,0
1150011100,BK9,0
1150011100,FD6,0
1150011100,CE7,0
1150011100,HP8,0
1150011100,PM9,0
1150011200,CS2,0
1150011200,MT1,0
1150011200,PK6,0
1150011200,BK9,0
1150011200,FD6,0
1150011200,CE7,0
1150011200,HP8,0
1150011200,PM9,0
1150011300,CS2,0
1150011300,MT1,0
1150011300,PK6,0
1150011300,BK9,0
1150011300,FD6,0
1150011300,CE7,0
1150011300,HP8,0
1150011300,PM9,0
1150090100,CS2,0
1150090100,MT1,0
1150090100,PK6,0
1150090100,BK9,0
1150090100,FD6,0
1150090100,CE7,0
1150090100,HP8,0
1150090100,PM9,0
1150090200,CS2,0
1150090200,MT1,0
1150090200,PK6,0
1150090200,BK9,0
1150090200,FD6,0
1150090200,CE7,0
1150090200,HP8,0
1150090200,PM9,0
1150090300,CS2,0
1150090300,MT1,0
1150090300,PK6,0
1150090300,BK9,0
1150090300,FD6,0
1150090300,CE7,0
1150090300,HP8,0
1150090300,PM9,0
1150090400,CS2,0
1150090400,MT1,0
1150090400,PK6,0
1150090400,BK9,0
1150090400,FD6,0
1150090400,CE7,0
1150090400,HP8,0
1150090400,PM9,0
1150090500,CS2,0
1150090500,MT1,0
1150090500,PK6,0
1150090500,BK9,0
1150090500,FD6,0
1150090500,CE7,0
1150090500,HP8,0
1150090500,PM9,0
1150090600,CS2,0
1150090600,MT1,0
1150090600,PK6,0
1150090600,BK9,0
1150090600,FD6,0
1150090600,CE7,0
1150090600,HP8,0
1150090600,PM9,0
1150090700,CS2,0
1150090700,MT1,0
1150090700,PK6,0
1150090700,BK9,0
1150090700,FD6,0
1150090700,CE7,0
1150090700,HP8,0
1150090700,PM9,0
1150090800,CS2,0
1150090800,MT1,0
1150090800,PK6,0
1150090800,BK9,0
1150090800,FD6,0
1150090800,CE7,0
1150090800,HP8,0
1150090800,PM9,0
1150090900,CS2,0
1150090900,MT1,0
1150090900,PK6,0
1150090900,BK9,0
1150090900,FD6,0
1150090900,CE7,0
1150090900,HP8,0
1150090900,PM9,0
1150091000,CS2,0
1150091000,MT1,0
1150091000,PK6,0
1150091000,BK9,0
1150091000,FD6,0
1150091000,CE7,0
1150091000,HP8,0
1150091000,PM9,0
1150091100,CS2,0
1150091100,MT1,0
1150091100,PK6,0
1150091100,BK9,0
1150091100,FD6,0
1150091100,CE7,0
1150091100,HP8,0
1150091100,PM9,0
1153010100,CS2,0
1153010100,MT1,0
1153010100,PK6,0
1153010100,BK9,0
1153010100,FD6,0
1153010100,CE7,0
1153010100,HP8,0
1153010100,PM9,0
1153010200,CS2,0
1153010200,MT1,0
1153010200,PK6,0
1153010200,BK9,0
1153010200,FD6,0
1153010200,CE7,0
1153010200,HP8,0
1153010200,PM9,0
1153010300,CS2,0
1153010300,MT1,0
1153010300,PK6,0
1153010300,BK9,0
1153010300,FD6,0
1153010300,CE7,0
1153010300,HP8,0
1153010300,PM9,0
1153010600,CS2,0
1153010600,MT1,0
1153010600,PK6,0
1153010600,BK9,0
1153010600,FD6,0
1153010600,CE7,0
1153010600,HP8,0
1153010600,PM9,0
1153010700,CS2,0
1153010700,MT1,0
1153010700,PK6,0
1153010700,BK9,0
1153010700,FD6,0
1153010700,CE7,0
1153010700,HP8,0
1153010700,PM9,0
1153010800,CS2,0
1153010800,MT1,0
1153010800,PK6,0
1153010800,BK9,0
1153010800,FD6,0
1153010800,CE7,0
1153010800,HP8,0
1153010800,PM9,0
1153010900,CS2,0
1153010900,MT1,0
1153010900,PK6,0
1153010900,BK9,0
1153010900,FD6,0
1153010900,CE7,0
1153010900,HP8,0
1153010900,PM9,0
1153011000,CS2,0
1153011000,MT1,0
1153011000,PK6,0
1153011000,BK9,0
1153011000,FD6,0
1153011000,CE7,0
1153011000,HP8,0
1153011000,PM9,0
1153011100,CS2,0
1153011100,MT1,0
1153011100,PK6,0
1153011100,BK9,0
1153011100,FD6,0
1153011100,CE7,0
1153011100,HP8,0
1153011100,PM9,0
1153011200,CS2,0
1153011200,MT1,0
1153011200,PK6,0
1153011200,BK9,0
1153011200,FD6,0
1153011200,CE7,0
1153011200,HP8,0
1153011200,PM9,0
1153090100,CS2,0
1153090100,MT1,0
1153090100,PK6,0
1153090100,BK9,0
1153090100,FD6,0
1153090100,CE7,0
1153090100,HP8,0
1153090100,PM9,0
1153090200,CS2,0
1153090200,MT1,0
1153090200,PK6,0
1153090200,BK9,0
1153090200,FD6,0
1153090200,CE7,0
1153090200,HP8,0
1153090200,PM9,0
1153090300,CS2,0
1153090300,MT1,0
1153090300,PK6,0
1153090300,BK9,0
1153090300,FD6,0
1153090300,CE7,0
1153090300,HP8,0
1153090300,PM9,0
1153090400,CS2,0
1153090400,MT1,0
1153090400,PK6,0
1153090400,BK9,0
1153090400,FD6,0
1153090400,CE7,0
1153090400,HP8,0
1153090400,PM9,0
1153090500,CS2,0
1153090500,MT1,0
1153090500,PK6,0
1153090500,BK9,0
1153090500,FD6,0
1153090500,CE7,0
1153090500,HP8,0
1153090500,PM9,0
1153090600,CS2,0
1153090600,MT1,0
1153090600,PK6,0
1153090600,BK9,0
1153090600,FD6,0
1153090600,CE7,0
1153090600,HP8,0
1153090600,PM9,0
1153090700,CS2,0
1153090700,MT1,0
1153090700,PK6,0
1153090700,BK9,0
1153090700,FD6,0
1153090700,CE7,0
1153090700,HP8,0
1153090700,PM9,0
1153090800,CS2,0
1153090800,MT1,0
1153090800,PK6,0
1153090800,BK9,0
1153090800,FD6,0
1153090800,CE7,0
1153090800,HP8,0
1153090800,PM9,0
1153092100,CS2,0
1153092100,MT1,0
1153092100,PK6,0
1153092100,BK9,0
1153092100,FD6,0
1153092100,CE7,0
1153092100,HP8,0
1153092100,PM9,0
1153092200,CS2,0
1153092200,MT1,0
1153092200,PK6,0
1153092200,BK9,0
1153092200,FD6,0
1153092200,CE7,0
1153092200,HP8,0
1153092200,PM9,0
1153092300,CS2,0
1153092300,MT1,0
1153092300,PK6,0
1153092300,BK9,0
1153092300,FD6,0
1153092300,CE7,0
1153092300,HP8,0
1153092300,PM9,0
1153092400,CS2,0
1153092400,MT1,0
1153092400,PK6,0
1153092400,BK9,0
1153092400,FD6,0
1153092400,CE7,0
1153092400,HP8,0
1153092400,PM9,0
1153092500,CS2,0
1153092500,MT1,0
1153092500,PK6,0
1153092500,BK9,0
1153092500,FD6,0
1153092500,CE7,0
1153092500,HP8,0
1153092500,PM9,0
1153092600,CS2,0
1153092600,MT1,0
1153092600,PK6,0
1153092600,BK9,0
1153092600,FD6,0
1153092600,CE7,0
1153092600,HP8,0
1153092600,PM9,0
1153092700,CS2,0
1153092700,MT1,0
1153092700,PK6,0
1153092700,BK9,0
1153092700,FD6,0
1153092700,CE7,0
1153092700,HP8,0
1153092700,PM9,0
1153092800,CS2,0
1153092800,MT1,0
1153092800,PK6,0
1153092800,BK9,0
1153092800,FD6,0
1153092800,CE7,0
1153092800,HP8,0
1153092800,PM9,0
1154510100,CS2,0
1154510100,MT1,0
1154510100,PK6,0
1154510100,BK9,0
1154510100,FD6,0
1154510100,CE7,0
1154510100,HP8,0
1154510100,PM9,0
1154510200,CS2,0
1154510200,MT1,0
1154510200,PK6,0
1154510200,BK9,0
1154510200,FD6,0
1154510200,CE7,0
1154510200,HP8,0
1154510200,PM9,0
1154510300,CS2,0
1154510300,MT1,0
1154510300,PK6,0
1154510300,BK9,0
1154510300,FD6,0
1154510300,CE7,0
1154510300,HP8,0
1154510300,PM9,0
1156004700,CS2,0
1156004700,MT1,0
1156004700,PK6,0
1156004700,BK9,0
1156004700,FD6,0
1156004700,CE7,0
1156004700,HP8,0
1156004700,PM9,0
1156010100,CS2,0
1156010100,MT1,0
1156010100,PK6,0
1156010100,BK9,0
1156010100,FD6,0
1156010100,CE7,0
1156010100,HP8,0
1156010100,PM9,0
1156010200,CS2,0
1156010200,MT1,0
1156010200,PK6,0
1156010200,BK9,0
1156010200,FD6,0
1156010200,CE7,0
1156010200,HP8,0
1156010200,PM9,0
1156010300,CS2,0
1156010300,MT1,0
1156010300,PK6,0
1156010300,BK9,0
1156010300,FD6,0
1156010300,CE7,0
1156010300,HP8,0
1156010300,PM9,0
1156010400,CS2,0
1156010400,MT1,0
1156010400,PK6,0
1156010400,BK9,0
1156010400,FD6,0
1156010400,CE7,0
1156010400,HP8,0
1156010400,PM9,0
1156010500,CS2,0
1156010500,MT1,0
1156010500,PK6,0
1156010500,BK9,0
1156010500,FD6,0
1156010500,CE7,0
1156010500,HP8,0
1156010500,PM9,0
1156010600,CS2,0
1156010600,MT1,0
1156010600,PK6,0
1156010600,BK9,0
1156010600,FD6,0
1156010600,CE7,0
1156010600,HP8,0
1156010600,PM9,0
1156010700,CS2,0
1156010700,MT1,0
1156010700,PK6,0
1156010700,BK9,0
1156010700,FD6,0
1156010700,CE7,0
1156010700,HP8,0
1156010700,PM9,0
1156010800,CS2,0
1156010800,MT1,0
1156010800,PK6,0
1156010800,BK9,0
1156010800,FD6,0
1156010800,CE7,0
1156010800,HP8,0
1156010800,PM9,0
1156010900,CS2,0
1156010900,MT1,0
1156010900,PK6,0
1156010900,BK9,0
1156010900,FD6,0
1156010900,CE7,0
1156010900,HP8,0
1156010900,PM9,0
1156011000,CS2,0
1156011000,MT1,0
1156011000,PK6,0
1156011000,BK9,0
1156011000,FD6,0
1156011000,CE7,0
1156011000,HP8,0
1156011000,PM9,0
1156011100,CS2,0
1156011100,MT1,0
1156011100,PK6,0
1156011100,BK9,0
1156011100,FD6,0
1156011100,CE7,0
1156011100,HP8,0
1156011100,PM9,0
1156011200,CS2,0
1156011200,MT1,0
1156011200,PK6,0
1156011200,BK9,0
1156011200,FD6,0
1156011200,CE7,0
1156011200,HP8,0
1156011200,PM9,0
1156011300,CS2,0
1156011300,MT1,0
1156011300,PK6,0
1156011300,BK9,0
1156011300,FD6,0
1156011300,CE7,0
1156011300,HP8,0
1156011300,PM9,0
1156011400,CS2,0
1156011400,MT1,0
1156011400,PK6,0
1156011400,BK9,0
1156011400,FD6,0
1156011400,CE7,0
1156011400,HP8,0
1156011400,PM9,0
1156011500,CS2,0
1156011500,MT1,0
1156011500,PK6,0
1156011500,BK9,0
1156011500,FD6,0
1156011500,CE7,0
1156011500,HP8,0
1156011500,PM9,0
1156011600,CS2,0
1156011600,MT1,0
1156011600,PK6,0
1156011600,BK9,0
1156011600,FD6,0
1156011600,CE7,0
1156011600,HP8,0
1156011600,PM9,0
1156011700,CS2,0
1156011700,MT1,0
1156011700,PK6,0
1156011700,BK9,0
1156011700,FD6,0
1156011700,CE7,0
1156011700,HP8,0
1156011700,PM9,0
1156011800,CS2,0
1156011800,MT1,0
1156011800,PK6,0
1156011800,BK9,0
1156011800,FD6,0
1156011800,CE7,0
1156011800,HP8,0
1156011800,PM9,0
1156011900,CS2,0
1156011900,MT1,0
1156011900,PK6,0
1156011900,BK9,0
1156011900,FD6,0
1156011900,CE7,0
1156011900,HP8,0
1156011900,PM9,0
1156012000,CS2,0
1156012000,MT1,0
1156012000,PK6,0
1156012000,BK9,0
1156012000,FD6,0
1156012000,CE7,0
1156012000,HP8,0
1156012000,PM9,0
1156012100,CS2,0
1156012100,MT1,0
1156012100,PK6,0
1156012100,BK9,0
1156012100,FD6,0
1156012100,CE7,0
1156012100,HP8,0
1156012100,PM9,0
1156012200,CS2,0
1156012200,MT1,0
1156012200,PK6,0
1156012200,BK9,0
1156012200,FD6,0
1156012200,CE7,0
1156012200,HP8,0
1156012200,PM9,0
1156012300,CS2,0
1156012300,MT1,0
1156012300,PK6,0
1156012300,BK9,0
1156012300,FD6,0
1156012300,CE7,0
1156012300,HP8,0
1156012300,PM9,0
1156012400,CS2,0
1156012400,MT1,0
1156012400,PK6,0
1156012400,BK9,0
1156012400,FD6,0
1156012400,CE7,0
1156012400,HP8,0
1156012400,PM9,0
1156012500,CS2,0
1156012500,MT1,0
1156012500,PK6,0
1156012500,BK9,0
1156012500,FD6,0
1156012500,CE7,0
1156012500,HP8,0
1156012500,PM9,0
1156012600,CS2,0
1156012600,MT1,0
1156012600,PK6,0
1156012600,BK9,0
1156012600,FD6,0
1156012600,CE7,0
1156012600,HP8,0
1156012600,PM9,0
1156012700,CS2,0
1156012700,MT1,0
1156012700,PK6,0
1156012700,BK9,0
1156012700,FD6,0
1156012700,CE7,0
1156012700,HP8,0
1156012700,PM9,0
1156012800,CS2,0
1156012800,MT1,0
1156012800,PK6,0
1156012800,BK9,0
1156012800,FD6,0
1156012800,CE7,0
1156012800,HP8,0
1156012800,PM9,0
1156012900,CS2,0
1156012900,MT1,0
1156012900,PK6,0
1156012900,BK9,0
1156012900,FD6,0
1156012900,CE7,0
1156012900,HP8,0
1156012900,PM9,0
1156013000,CS2,0
1156013000,MT1,0
1156013000,PK6,0
1156013000,BK9,0
1156013000,FD6,0
1156013000,CE7,0
1156013000,HP8,0
1156013000,PM9,0
1156013100,CS2,0
1156013100,MT1,0
1156013100,PK6,0
1156013100,BK9,0
1156013100,FD6,0
1156013100,CE7,0
1156013100,HP8,0
1156013100,PM9,0
1156013200,CS2,0
1156013200,MT1,0
1156013200,PK6,0
1156013200,BK9,0
1156013200,FD6,0
1156013200,CE7,0
1156013200,HP8,0
1156013200,PM9,0
1156013300,CS2,0
1156013300,MT1,0
1156013300,PK6,0
1156013300,BK9,0
1156013300,FD6,0
1156013300,CE7,0
1156013300,HP8,0
1156013300,PM9,0
1156013400,CS2,0
1156013400,MT1,0
1156013400,PK6,0
1156013400,BK9,0
1156013400,FD6,0
1156013400,CE7,0
1156013400,HP8,0
1156013400,PM9,0
1156090100,CS2,0
1156090100,MT1,0
1156090100,PK6,0
1156090100,BK9,0
1156090100,FD6,0
1156090100,CE7,0
1156090100,HP8,0
1156090100,PM9,0
1156090200,CS2,0
1156090200,MT1,0
1156090200,PK6,0
1156090200,BK9,0
1156090200,FD6,0
1156090200,CE7,0
1156090200,HP8,0
1156090200,PM9,0
1156090300,CS2,0
1156090300,MT1,0
1156090300,PK6,0
1156090300,BK9,0
1156090300,FD6,0
1156090300,CE7,0
1156090300,HP8,0
1156090300,PM9,0
1156090400,CS2,0
1156090400,MT1,0
1156090400,PK6,0
1156090400,BK9,0
1156090400,FD6,0
1156090400,CE7,0
1156090400,HP8,0
1156090400,PM9,0
1156090500,CS2,0
1156090500,MT1,0
1156090500,PK6,0
1156090500,BK9,0
1156090500,FD6,0
1156090500,CE7,0
1156090500,HP8,0
1156090500,PM9,0
1156090600,CS2,0
1156090600,MT1,0
1156090600,PK6,0
1156090600,BK9,0
1156090600,FD6,0
1156090600,CE7,0
1156090600,HP8,0
1156090600,PM9,0
1156090700,CS2,0
1156090700,MT1,0
1156090700,PK6,0
1156090700,BK9,0
1156090700,FD6,0
1156090700,CE7,0
1156090700,HP8,0
1156090700,PM9,0
1156090800,CS2,0
1156090800,MT1,0
1156090800,PK6,0
1156090800,BK9,0
1156090800,FD6,0
1156090800,CE7,0
1156090800,HP8,0
1156090800,PM9,0
1156090900,CS2,0
1156090900,MT1,0
1156090900,PK6,0
1156090900,BK9,0
1156090900,FD6,0
1156090900,CE7,0
1156090900,HP8,0
1156090900,PM9,0
1156091000,CS2,0
1156091000,MT1,0
1156091000,PK6,0
1156091000,BK9,0
1156091000,FD6,0
1156091000,CE7,0
1156091000,HP8,0
1156091000,PM9,0
1156091100,CS2,0
1156091100,MT1,0
1156091100,PK6,0
1156091100,BK9,0
1156091100,FD6,0
1156091100,CE7,0
1156091100,HP8,0
1156091100,PM9,0
1156091200,CS2,0
1156091200,MT1,0
1156091200,PK6,0
1156091200,BK9,0
1156091200,FD6,0
1156091200,CE7,0
1156091200,HP8,0
1156091200,PM9,0
1156091300,CS2,0
1156091300,MT1,0
1156091300,PK6,0
1156091300,BK9,0
1156091300,FD6,0
1156091300,CE7,0
1156091300,HP8,0
1156091300,PM9,0
1156091400,CS2,0
1156091400,MT1,0
1156091400,PK6,0
1156091400,BK9,0
1156091400,FD6,0
1156091400,CE7,0
1156091400,HP8,0
1156091400,PM9,0
1156091500,CS2,0
1156091500,MT1,0
1156091500,PK6,0
1156091500,BK9,0
1156091500,FD6,0
1156091500,CE7,0
1156091500,HP8,0
1156091500,PM9,0
1156091600,CS2,0
1156091600,MT1,0
1156091600,PK6,0
1156091600,BK9,0
1156091600,FD6,0
1156091600,CE7,0
1156091600,HP8,0
1156091600,PM9,0
1156091700,CS2,0
1156091700,MT1,0
1156091700,PK6,0
1156091700,BK9,0
1156091700,FD6,0
1156091700,CE7,0
1156091700,HP8,0
1156091700,PM9,0
1156091800,CS2,0
1156091800,MT1,0
1156091800,PK6,0
1156091800,BK9,0
1156091800,FD6,0
1156091800,CE7,0
1156091800,HP8,0
1156091800,PM9,0
1156091900,CS2,0
1156091900,MT1,0
1156091900,PK6,0
1156091900,BK9,0
1156091900,FD6,0
1156091900,CE7,0
1156091900,HP8,0
1156091900,PM9,0
1156092000,CS2,0
1156092000,MT1,0
1156092000,PK6,0
1156092000,BK9,0
1156092000,FD6,0
1156092000,CE7,0
1156092000,HP8,0
1156092000,PM9,0
1156092100,CS2,0
1156092100,MT1,0
1156092100,PK6,0
1156092100,BK9,0
1156092100,FD6,0
1156092100,CE7,0
1156092100,HP8,0
1156092100,PM9,0
1159010100,CS2,0
1159010100,MT1,0
1159010100,PK6,0
1159010100,BK9,0
1159010100,FD6,0
1159010100,CE7,0
1159010100,HP8,0
1159010100,PM9,0
1159010200,CS2,0
1159010200,MT1,0
1159010200,PK6,0
